codec,generator,label,language,license,path,source_id,speaker_id,split,condition,condition_detail
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_9910728.wav,LA_E_9910728,LA_0042,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9910728.wav,LA_E_9910728,LA_0042,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9910728.wav,LA_E_9910728,LA_0042,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_9910728.wav,LA_E_9910728,LA_0042,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_9910728.wav,LA_E_9910728,LA_0042,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_9910728.wav,LA_E_9910728,LA_0042,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_4708521.wav,LA_E_4708521,LA_0014,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_4708521.wav,LA_E_4708521,LA_0014,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_4708521.wav,LA_E_4708521,LA_0014,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_4708521.wav,LA_E_4708521,LA_0014,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_4708521.wav,LA_E_4708521,LA_0014,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_4708521.wav,LA_E_4708521,LA_0014,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1952883.wav,LA_E_1952883,LA_0031,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1952883.wav,LA_E_1952883,LA_0031,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1952883.wav,LA_E_1952883,LA_0031,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1952883.wav,LA_E_1952883,LA_0031,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1952883.wav,LA_E_1952883,LA_0031,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1952883.wav,LA_E_1952883,LA_0031,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_2711527.wav,LA_E_2711527,LA_0039,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_2711527.wav,LA_E_2711527,LA_0039,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_2711527.wav,LA_E_2711527,LA_0039,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_2711527.wav,LA_E_2711527,LA_0039,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_2711527.wav,LA_E_2711527,LA_0039,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_2711527.wav,LA_E_2711527,LA_0039,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1709137.wav,LA_E_1709137,LA_0027,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1709137.wav,LA_E_1709137,LA_0027,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1709137.wav,LA_E_1709137,LA_0027,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1709137.wav,LA_E_1709137,LA_0027,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1709137.wav,LA_E_1709137,LA_0027,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1709137.wav,LA_E_1709137,LA_0027,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5255661.wav,LA_E_5255661,LA_0034,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5255661.wav,LA_E_5255661,LA_0034,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5255661.wav,LA_E_5255661,LA_0034,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5255661.wav,LA_E_5255661,LA_0034,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5255661.wav,LA_E_5255661,LA_0034,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5255661.wav,LA_E_5255661,LA_0034,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_6552331.wav,LA_E_6552331,LA_0027,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_6552331.wav,LA_E_6552331,LA_0027,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_6552331.wav,LA_E_6552331,LA_0027,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_6552331.wav,LA_E_6552331,LA_0027,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_6552331.wav,LA_E_6552331,LA_0027,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_6552331.wav,LA_E_6552331,LA_0027,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5080272.wav,LA_E_5080272,LA_0026,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5080272.wav,LA_E_5080272,LA_0026,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5080272.wav,LA_E_5080272,LA_0026,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5080272.wav,LA_E_5080272,LA_0026,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5080272.wav,LA_E_5080272,LA_0026,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5080272.wav,LA_E_5080272,LA_0026,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_9375708.wav,LA_E_9375708,LA_0006,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9375708.wav,LA_E_9375708,LA_0006,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9375708.wav,LA_E_9375708,LA_0006,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_9375708.wav,LA_E_9375708,LA_0006,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_9375708.wav,LA_E_9375708,LA_0006,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_9375708.wav,LA_E_9375708,LA_0006,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_2529902.wav,LA_E_2529902,LA_0025,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_2529902.wav,LA_E_2529902,LA_0025,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_2529902.wav,LA_E_2529902,LA_0025,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_2529902.wav,LA_E_2529902,LA_0025,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_2529902.wav,LA_E_2529902,LA_0025,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_2529902.wav,LA_E_2529902,LA_0025,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_9352847.wav,LA_E_9352847,LA_0029,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_9352847.wav,LA_E_9352847,LA_0029,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_9352847.wav,LA_E_9352847,LA_0029,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_9352847.wav,LA_E_9352847,LA_0029,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_9352847.wav,LA_E_9352847,LA_0029,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_9352847.wav,LA_E_9352847,LA_0029,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1284209.wav,LA_E_1284209,LA_0025,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1284209.wav,LA_E_1284209,LA_0025,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1284209.wav,LA_E_1284209,LA_0025,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1284209.wav,LA_E_1284209,LA_0025,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1284209.wav,LA_E_1284209,LA_0025,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1284209.wav,LA_E_1284209,LA_0025,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5154555.wav,LA_E_5154555,LA_0012,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5154555.wav,LA_E_5154555,LA_0012,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5154555.wav,LA_E_5154555,LA_0012,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5154555.wav,LA_E_5154555,LA_0012,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5154555.wav,LA_E_5154555,LA_0012,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5154555.wav,LA_E_5154555,LA_0012,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_4839707.wav,LA_E_4839707,LA_0037,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_4839707.wav,LA_E_4839707,LA_0037,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_4839707.wav,LA_E_4839707,LA_0037,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_4839707.wav,LA_E_4839707,LA_0037,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_4839707.wav,LA_E_4839707,LA_0037,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_4839707.wav,LA_E_4839707,LA_0037,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1568968.wav,LA_E_1568968,LA_0016,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1568968.wav,LA_E_1568968,LA_0016,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1568968.wav,LA_E_1568968,LA_0016,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1568968.wav,LA_E_1568968,LA_0016,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1568968.wav,LA_E_1568968,LA_0016,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1568968.wav,LA_E_1568968,LA_0016,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5878191.wav,LA_E_5878191,LA_0020,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5878191.wav,LA_E_5878191,LA_0020,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5878191.wav,LA_E_5878191,LA_0020,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5878191.wav,LA_E_5878191,LA_0020,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5878191.wav,LA_E_5878191,LA_0020,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5878191.wav,LA_E_5878191,LA_0020,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5948118.wav,LA_E_5948118,LA_0011,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5948118.wav,LA_E_5948118,LA_0011,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5948118.wav,LA_E_5948118,LA_0011,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5948118.wav,LA_E_5948118,LA_0011,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5948118.wav,LA_E_5948118,LA_0011,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5948118.wav,LA_E_5948118,LA_0011,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_1360258.wav,LA_E_1360258,LA_0012,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_1360258.wav,LA_E_1360258,LA_0012,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_1360258.wav,LA_E_1360258,LA_0012,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_1360258.wav,LA_E_1360258,LA_0012,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_1360258.wav,LA_E_1360258,LA_0012,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_1360258.wav,LA_E_1360258,LA_0012,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_4158525.wav,LA_E_4158525,LA_0004,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_4158525.wav,LA_E_4158525,LA_0004,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_4158525.wav,LA_E_4158525,LA_0004,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_4158525.wav,LA_E_4158525,LA_0004,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_4158525.wav,LA_E_4158525,LA_0004,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_4158525.wav,LA_E_4158525,LA_0004,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5191078.wav,LA_E_5191078,LA_0054,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_5191078.wav,LA_E_5191078,LA_0054,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_5191078.wav,LA_E_5191078,LA_0054,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_5191078.wav,LA_E_5191078,LA_0054,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_5191078.wav,LA_E_5191078,LA_0054,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_5191078.wav,LA_E_5191078,LA_0054,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_8410685.wav,LA_E_8410685,LA_0051,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_8410685.wav,LA_E_8410685,LA_0051,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_8410685.wav,LA_E_8410685,LA_0051,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_8410685.wav,LA_E_8410685,LA_0051,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_8410685.wav,LA_E_8410685,LA_0051,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_8410685.wav,LA_E_8410685,LA_0051,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_4333311.wav,LA_E_4333311,LA_0063,test,clean,unmodified
opus_16k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_16k/LA_E_4333311.wav,LA_E_4333311,LA_0063,test,opus_16k,opus@16k
opus_32k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/opus_32k/LA_E_4333311.wav,LA_E_4333311,LA_0063,test,opus_32k,opus@32k
g711_ulaw,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/g711_ulaw/LA_E_4333311.wav,LA_E_4333311,LA_0063,test,g711_ulaw,g711_ulaw
narrowband_8k,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/narrowband_8k/LA_E_4333311.wav,LA_E_4333311,LA_0063,test,narrowband_8k,narrowband
noise_10db,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/noise_10db/LA_E_4333311.wav,LA_E_4333311,LA_0063,test,noise_10db,noise 10 dB SNR
clean,bonafide,0,en,ASVspoof-corpus-terms,/media/storage/moonlab/strive-data/degraded/clean/LA_E_5168060.wav,LA_E_5168060,LA_0008,test,clean,unmodified
